,Value
155181,12
155182,16
155183,19
155184,20
155185,14
155186,30
155187,27
155188,27
155189,25
155190,21
155191,33
155192,24
155193,27
155194,23
155195,21
155196,23
155197,13
155198,14
155199,14
155200,14
155201,14
155202,28
155203,16
155204,23
155205,25
155206,27
155207,26
155208,11
155209,10
155210,5
155211,15
155212,9
155213,13
155214,6
155215,7
155216,7
155217,4
155218,10
155219,5
155220,9
155221,20
155222,14
155223,16
155224,14
155225,10
155226,12
155227,20
155228,25
155229,24
155230,18
155231,16
155232,16
155233,8
155234,10
155235,11
155236,6
155237,6
155238,5
155239,8
155240,8
155241,7
155242,32
155243,34
155244,35
155245,32
155246,36
155247,26
155248,34
155249,23
155250,23
155251,10
155252,21
155253,11
155254,8
155255,11
155256,12
155257,17
155258,11
155259,7
155260,18
155261,7
155262,10
155263,15
155264,16
155265,16
155266,15
155267,17
155268,15
155269,15
155270,11
155271,20
155272,11
155273,13
155274,12
155275,12
155276,12
155277,10
155278,8
155279,10
155280,5
155281,13
155282,11
155283,13
155284,12
155285,13
155286,7
155287,9
155288,14
155289,13
155290,14
155291,13
155292,12
155293,10
155294,36
155295,37
155296,34
155297,34
155298,36
155299,38
155300,37
155301,35
155302,35
155303,37
155304,36
155305,34
155306,24
155307,28
155308,28
155309,30
155310,29
155311,25
155312,25
155313,29
155314,32
155315,28
155316,28
155317,27
155318,35
155319,36
155320,19
155321,13
155322,14
155323,16
155324,29
155325,25
155326,26
155327,28
155328,25
155329,28
155330,28
155331,31
155332,32
155333,30
155334,33
155335,26
155336,24
155337,23
155338,22
155339,19
155340,23
155341,19
155342,37
155343,38
155344,29
155345,28
155346,37
155347,36
155348,35
155349,36
155350,35
155351,33
155352,35
155353,41
155354,33
155355,36
155356,29
155357,29
155358,30
155359,26
155360,24
155361,26
155362,26
155363,26
155364,26
155365,25
155366,24
155367,35
155368,32
155369,29
155370,33
155371,34
155372,21
155373,23
155374,32
155375,33
155376,32
155377,31
155378,31
155379,35
155380,37
155381,33
155382,34
155383,36
155384,34
155385,30
155386,36
155387,32
155388,35
155389,32
155390,37
155391,36
155392,36
155393,35
155394,35
155395,37
155396,36
155397,37
155398,34
155399,33
155400,32
155401,30
155402,35
155403,33
155404,33
155405,30
155406,32
155407,33
155408,33
155409,34
155410,30
155411,30
155412,32
155413,27
155414,33
155415,26
155416,29
155417,27
155418,29
155419,31
155420,32
155421,27
155422,31
155423,33
155424,26
155425,29
155426,29
155427,39
155428,37
155429,37
155430,33
155431,33
155432,32
155433,33
155434,36
155435,35
155436,36
155437,39
155438,34
155439,33
155440,38
155441,37
155442,38
155443,36
155444,38
155445,39
155446,37
155447,43
155448,39
155449,43
155450,14
155451,16
155452,30
155453,30
155454,17
155455,18
155456,16
155457,22
155458,20
155459,26
155460,23
155461,28
155462,32
155463,33
155464,32
155465,28
155466,29
155467,27
155468,32
155469,33
155470,30
155471,31
155472,33
155473,30
155474,25
155475,13
155476,24
155477,25
155478,16
155479,16
155480,8
155481,21
155482,30
155483,27
155484,28
155485,26
155486,27
155487,22
155488,23
155489,27
155490,28
155491,25
155492,29
155493,24
155494,26
155495,27
155496,22
155497,16
155498,18
155499,20
155500,21
155501,18
155502,23
155503,28
155504,12
155505,12
155506,16
155507,13
155508,16
155509,16
155510,18
155511,10
155512,13
155513,13
155514,10
155515,33
155516,31
155517,29
155518,34
155519,15
155520,19
155521,17
155522,17
155523,19
155524,18
155525,33
155526,29
155527,24
155528,23
155529,29
155530,27
155531,22
155532,22
155533,27
155534,25
155535,23
155536,22
155537,29
155538,25
155539,39
155540,35
155541,36
155542,37
155543,40
155544,34
155545,40
155546,40
155547,38
155548,43
155549,37
155550,35
155551,33
155552,34
155553,33
155554,33
155555,31
155556,33
155557,34
155558,34
155559,32
155560,31
155561,30
155562,34
155563,30
155564,30
155565,32
155566,31
155567,8
155568,12
155569,10
155570,15
155571,12
155572,13
155573,13
155574,21
155575,17
155576,15
155577,19
155578,16
155579,11
155580,12
155581,13
155582,8
155583,19
155584,18
155585,20
155586,19
155587,21
155588,18
155589,17
155590,14
155591,16
155592,13
155593,15
155594,10
155595,10
155596,12
155597,14
155598,15
155599,11
155600,13
155601,13
155602,14
155603,14
155604,12
155605,12
155606,16
155607,9
155608,8
155609,10
155610,7
155611,12
155612,10
155613,16
155614,14
155615,12
155616,9
155617,12
155618,10
155619,12
155620,12
155621,15
155622,14
155623,10
155624,7
155625,14
155626,10
155627,9
155628,12
155629,4
155630,8
155631,11
155632,12
155633,14
155634,16
155635,16
155636,14
155637,15
155638,16
155639,13
155640,16
155641,10
155642,12
155643,12
155644,12
155645,12
155646,15
155647,8
155648,13
155649,13
155650,12
155651,14
155652,14
155653,12
155654,21
155655,23
155656,20
155657,13
155658,12
155659,17
155660,13
155661,10
155662,15
155663,12
155664,12
155665,16
155666,18
155667,17
155668,17
155669,16
155670,9
155671,18
155672,16
155673,10
155674,11
155675,14
155676,15
155677,13
155678,17
155679,17
155680,20
155681,19
155682,14
155683,9
155684,12
155685,10
155686,12
155687,13
155688,12
155689,12
155690,12
155691,12
155692,10
155693,11
155694,6
155695,7
155696,10
155697,10
155698,12
155699,12
155700,15
155701,22
155702,18
155703,12
155704,13
155705,17
155706,16
155707,7
155708,10
155709,13
155710,13
155711,10
155712,8
155713,11
155714,9
155715,9
155716,8
155717,11
155718,12
155719,6
155720,6
155721,6
155722,6
155723,8
155724,8
155725,10
155726,14
155727,10
155728,8
155729,9
155730,12
155731,9
155732,9
155733,10
155734,8
155735,12
155736,9
155737,10
155738,12
155739,11
155740,6
155741,7
155742,6
155743,7
155744,11
155745,8
155746,8
155747,10
155748,6
155749,7
155750,14
155751,13
155752,16
155753,17
155754,19
155755,17
155756,9
155757,11
155758,10
155759,13
155760,12
155761,14
155762,12
155763,14
155764,11
155765,12
155766,10
155767,7
155768,11
155769,11
155770,5
155771,6
155772,10
155773,7
155774,14
155775,15
155776,9
155777,5
155778,8
155779,9
155780,11
155781,11
155782,15
155783,14
155784,11
155785,18
155786,14
155787,17
155788,21
155789,11
155790,11
155791,14
155792,13
155793,23
155794,20
155795,15
155796,19
155797,19
155798,17
155799,19
155800,16
155801,16
155802,16
155803,17
155804,17
155805,11
155806,18
155807,19
155808,18
155809,18
155810,18
155811,14
155812,12
155813,12
155814,7
155815,6
155816,7
155817,7
155818,7
155819,8
155820,7
155821,8
155822,7
155823,8
155824,9
155825,8
155826,11
155827,9
155828,11
155829,11
155830,11
155831,11
155832,9
155833,10
155834,15
155835,11
155836,14
155837,14
155838,13
155839,6
155840,8
155841,12
155842,15
155843,12
155844,13
155845,13
155846,15
155847,17
155848,16
155849,9
155850,13
155851,12
155852,10
155853,11
155854,10
155855,10
155856,7
155857,7
155858,13
155859,9
155860,13
155861,11
155862,13
155863,12
155864,10
155865,12
155866,10
155867,12
155868,7
155869,6
155870,12
155871,8
155872,14
155873,14
155874,7
155875,8
155876,13
155877,8
155878,9
155879,11
155880,7
155881,14
155882,15
155883,15
155884,15
155885,14
155886,15
155887,13
155888,18
155889,15
155890,13
155891,10
155892,12
155893,9
155894,13
155895,11
155896,9
155897,13
155898,12
155899,15
155900,15
155901,14
155902,12
155903,11
155904,5
155905,5
155906,11
155907,10
155908,10
155909,11
155910,9
155911,9
155912,7
155913,11
155914,15
155915,18
155916,16
155917,15
155918,16
155919,14
155920,18
155921,17
155922,17
155923,14
155924,12
155925,9
155926,8
155927,7
155928,16
155929,14
155930,21
155931,17
155932,20
155933,18
155934,13
155935,19
155936,16
155937,15
155938,14
155939,18
155940,15
155941,14
155942,16
155943,15
155944,14
155945,15
155946,18
155947,18
155948,17
155949,9
155950,11
155951,8
155952,16
155953,15
155954,16
155955,16
155956,15
155957,14
155958,16
155959,11
155960,15
155961,15
155962,16
155963,13
155964,14
155965,16
155966,8
155967,8
155968,8
155969,16
155970,14
155971,13
155972,14
155973,16
155974,12
155975,10
155976,13
155977,10
155978,13
155979,13
155980,10
155981,10
155982,11
155983,13
155984,10
155985,12
155986,12
155987,12
155988,19
155989,20
155990,22
155991,20
155992,18
155993,17
155994,18
155995,17
155996,19
155997,18
155998,13
155999,15
156000,15
156001,12
156002,17
156003,9
156004,8
156005,14
156006,17
156007,12
156008,13
156009,10
156010,10
156011,9
156012,10
156013,7
156014,7
156015,15
156016,9
156017,10
156018,15
156019,8
156020,11
156021,12
156022,11
156023,10
156024,12
156025,16
156026,19
156027,22
156028,18
156029,22
156030,20
156031,22
156032,26
156033,24
156034,25
156035,24
156036,25
156037,13
156038,13
156039,13
156040,17
156041,21
156042,6
156043,8
156044,9
156045,6
156046,10
156047,12
156048,8
156049,16
156050,12
156051,19
156052,18
156053,8
156054,8
156055,15
156056,16
156057,17
156058,14
156059,15
156060,15
156061,15
156062,15
156063,13
156064,16
156065,17
156066,16
156067,14
156068,15
156069,16
156070,20
156071,12
156072,16
156073,17
156074,14
156075,14
156076,13
156077,16
156078,9
156079,15
156080,17
156081,15
156082,16
156083,14
156084,14
156085,8
156086,13
156087,10
156088,7
156089,8
156090,7
156091,5
156092,5
156093,4
156094,6
156095,17
156096,12
156097,15
156098,12
156099,16
156100,13
156101,13
156102,8
156103,12
156104,10
156105,10
156106,9
156107,11
156108,10
156109,11
156110,12
156111,10
156112,20
156113,19
156114,20
156115,19
156116,20
156117,19
156118,18
156119,14
156120,16
156121,15
156122,14
156123,14
156124,15
156125,15
156126,15
156127,15
156128,15
156129,16
156130,14
156131,14
156132,13
156133,10
156134,14
156135,10
156136,16
156137,10
156138,12
156139,12
156140,14
156141,13
156142,14
156143,8
156144,22
156145,17
156146,13
156147,10
156148,8
156149,11
156150,10
156151,18
156152,19
156153,16
156154,18
156155,8
156156,15
156157,15
156158,10
156159,11
156160,16
156161,15
156162,18
156163,17
156164,16
156165,13
156166,17
156167,16
156168,16
156169,11
156170,12
156171,13
156172,9
156173,14
156174,14
156175,18
156176,14
156177,18
156178,15
156179,13
156180,15
156181,20
156182,9
156183,12
156184,11
156185,10
156186,4
156187,9
156188,15
156189,18
156190,18
156191,12
156192,10
156193,11
156194,12
156195,9
156196,12
156197,11
156198,10
156199,8
156200,8
156201,12
156202,18
156203,14
156204,12
156205,12
156206,13
156207,13
156208,12
156209,12
156210,16
156211,15
156212,22
156213,22
156214,22
156215,9
156216,19
156217,18
156218,12
156219,24
156220,12
156221,16
156222,14
156223,15
156224,16
156225,15
156226,17
156227,16
156228,15
156229,9
156230,10
156231,8
156232,14
156233,12
156234,14
156235,13
156236,13
156237,14
156238,13
156239,12
156240,15
156241,12
156242,14
156243,16
156244,12
156245,14
156246,13
156247,12
156248,13
156249,15
156250,13
156251,13
156252,6
156253,6
156254,5
156255,10
156256,13
156257,5
156258,5
156259,15
156260,15
156261,14
156262,10
156263,17
156264,16
156265,16
156266,15
156267,7
156268,15
156269,17
156270,10
156271,6
156272,5
156273,11
156274,13
156275,8
156276,8
156277,7
156278,8
156279,16
156280,14
156281,13
156282,12
156283,11
156284,10
156285,12
156286,10
156287,9
156288,8
156289,12
156290,9
156291,10
156292,12
156293,11
156294,11
156295,8
156296,10
156297,10
156298,12
156299,12
156300,7
156301,12
156302,12
156303,13
156304,10
156305,7
156306,13
156307,12
156308,10
156309,12
156310,9
156311,10
156312,12
156313,9
156314,10
156315,10
156316,10
156317,13
156318,11
156319,8
156320,6
156321,9
156322,8
156323,9
156324,11
156325,7
156326,6
156327,8
156328,4
156329,4
156330,7
156331,10
156332,13
156333,11
156334,10
156335,16
156336,23
156337,27
156338,29
156339,25
156340,18
156341,27
156342,19
156343,21
156344,15
156345,15
156346,16
156347,13
156348,13
156349,12
156350,11
156351,14
156352,10
156353,10
156354,12
156355,9
156356,10
156357,14
156358,19
156359,14
156360,14
156361,18
156362,16
156363,16
156364,22
156365,20
156366,7
156367,14
156368,12
156369,10
156370,8
156371,3
156372,8
156373,9
156374,12
156375,10
156376,13
156377,12
156378,12
156379,5
156380,19
156381,18
156382,15
156383,8
156384,9
156385,6
156386,20
156387,19
156388,19
156389,17
156390,19
156391,18
156392,10
156393,19
156394,17
156395,17
156396,6
156397,6
156398,8
156399,8
156400,11
156401,9
156402,12
156403,8
156404,11
156405,18
156406,8
156407,10
156408,20
156409,14
156410,19
156411,17
156412,24
156413,23
156414,18
156415,19
156416,18
156417,16
156418,14
156419,14
156420,12
156421,14
156422,15
156423,18
156424,16
156425,22
156426,21
156427,19
156428,14
156429,12
156430,17
156431,20
156432,21
156433,12
156434,13
156435,16
156436,13
156437,10
156438,6
156439,5
156440,11
156441,11
156442,5
156443,10
156444,13
156445,12
156446,11
156447,5
156448,10
156449,9
156450,13
156451,13
156452,10
156453,3
156454,9
156455,10
156456,10
156457,10
156458,8
156459,8
156460,11
156461,15
156462,15
156463,11
156464,13
156465,16
156466,16
156467,13
156468,13
156469,14
156470,15
156471,17
156472,15
156473,15
156474,4
156475,10
156476,13
156477,10
156478,12
156479,15
156480,15
156481,12
156482,12
156483,10
156484,8
156485,8
156486,15
156487,8
156488,12
156489,12
156490,7
156491,11
156492,12
156493,11
156494,10
156495,13
156496,16
156497,9
156498,12
156499,15
156500,9
156501,7
156502,5
156503,17
156504,18
156505,15
156506,16
156507,22
156508,19
156509,21
156510,20
156511,21
156512,18
156513,20
156514,17
156515,17
156516,17
156517,20
156518,18
156519,19
156520,10
156521,10
156522,14
156523,11
156524,20
156525,18
156526,18
156527,20
156528,12
156529,15
156530,15
156531,19
156532,18
156533,12
156534,11
156535,11
156536,14
156537,15
156538,15
156539,16
156540,15
156541,16
156542,16
156543,15
156544,16
156545,13
156546,7
156547,11
156548,11
156549,15
156550,21
156551,15
156552,13
156553,17
156554,15
156555,12
156556,14
156557,17
156558,13
156559,13
156560,11
156561,13
156562,10
156563,11
156564,11
156565,12
156566,9
156567,10
156568,12
156569,14
156570,12
156571,16
156572,15
156573,14
156574,12
156575,14
156576,17
156577,6
156578,7
156579,11
156580,9
156581,8
156582,10
156583,19
156584,18
156585,18
156586,17
156587,16
156588,16
156589,15
156590,16
156591,18
156592,14
156593,13
156594,12
156595,14
156596,12
156597,11
156598,11
156599,9
156600,13
156601,12
156602,16
156603,10
156604,15
156605,14
156606,17
156607,20
156608,11
156609,11
156610,12
156611,11
156612,12
156613,14
156614,13
156615,15
156616,10
156617,15
156618,13
156619,15
156620,14
156621,18
156622,15
156623,16
156624,15
156625,13
156626,17
156627,11
156628,7
156629,9
156630,7
156631,8
156632,8
156633,10
156634,8
156635,10
156636,11
156637,11
156638,13
156639,13
156640,12
156641,11
156642,14
156643,13
156644,10
156645,9
156646,12
156647,17
156648,20
156649,20
156650,16
156651,9
156652,15
156653,17
156654,18
156655,13
156656,13
156657,14
156658,10
156659,13
156660,12
156661,10
156662,10
156663,12
156664,12
156665,12
156666,12
156667,11
156668,10
156669,13
156670,12
156671,11
156672,14
156673,22
156674,20
156675,17
156676,16
156677,22
156678,23
156679,12
156680,5
156681,5
156682,5
156683,10
156684,6
156685,18
156686,14
156687,14
156688,13
156689,14
156690,14
156691,14
156692,14
156693,19
156694,19
156695,21
156696,18
156697,18
156698,18
156699,18
156700,13
156701,16
156702,12
156703,12
156704,11
156705,12
156706,10
156707,9
156708,7
156709,10
156710,8
156711,8
156712,9
156713,10
156714,9
156715,8
156716,17
156717,14
156718,14
156719,14
156720,11
156721,7
156722,13
156723,8
156724,13
156725,8
156726,14
156727,18
156728,9
156729,21
156730,21
156731,18
156732,12
156733,16
156734,15
156735,24
156736,20
156737,7
156738,16
156739,15
156740,15
156741,11
156742,24
156743,19
156744,19
156745,16
156746,18
156747,12
156748,16
156749,13
156750,13
156751,11
156752,10
156753,10
156754,9
156755,9
156756,15
156757,11
156758,15
156759,12
156760,13
156761,9
156762,10
156763,13
156764,12
156765,9
156766,13
156767,11
156768,13
156769,10
156770,8
156771,10
156772,9
156773,8
156774,8
156775,9
156776,10
156777,9
156778,11
156779,8
156780,8
156781,11
156782,8
156783,8
156784,7
156785,7
156786,9
156787,6
156788,7
156789,9
156790,14
156791,9
156792,9
156793,9
156794,5
156795,17
156796,15
156797,18
156798,14
156799,17
156800,18
156801,13
156802,12
156803,13
156804,13
156805,13
156806,15
156807,16
156808,14
156809,9
156810,14
156811,9
156812,6
156813,11
156814,14
156815,12
156816,13
156817,16
156818,12
156819,14
156820,12
156821,12
156822,12
156823,11
156824,15
156825,15
156826,15
156827,5
156828,6
156829,7
156830,7
156831,6
156832,4
156833,7
156834,8
156835,5
156836,8
156837,9
156838,8
156839,16
156840,9
156841,11
156842,14
156843,14
156844,9
156845,7
156846,9
156847,11
156848,31
156849,28
156850,30
156851,31
156852,33
156853,31
156854,29
156855,30
156856,31
156857,10
156858,26
156859,30
156860,28
156861,13
156862,21
156863,23
156864,25
156865,15
156866,22
156867,21
156868,19
156869,21
156870,22
156871,21
156872,19
156873,18
156874,18
156875,21
156876,21
156877,21
156878,20
156879,18
156880,21
156881,17
156882,19
156883,18
156884,15
156885,19
156886,14
156887,16
156888,17
156889,12
156890,10
156891,13
156892,18
156893,18
156894,16
156895,22
156896,15
156897,11
156898,11
156899,11
156900,16
156901,11
156902,11
156903,16
156904,16
156905,13
156906,17
156907,11
156908,8
156909,9
156910,12
156911,12
156912,17
156913,16
156914,11
156915,13
156916,12
156917,12
156918,9
156919,9
156920,7
156921,8
156922,6
156923,7
156924,9
156925,16
156926,17
156927,10
156928,8
156929,8
156930,12
156931,6
156932,7
156933,14
156934,11
156935,12
156936,17
156937,14
156938,16
156939,18
156940,12
156941,17
156942,17
156943,14
156944,11
156945,17
156946,5
156947,10
156948,9
156949,6
156950,11
156951,16
156952,18
156953,16
156954,18
156955,13
